dirname,total_count,diff_count,file_size
comp.sys.ibm.pc.hardware,236,183,1863
comp.sys.ibm.pc.hardware,123,102,1355
comp.sys.ibm.pc.hardware,96,90,969
comp.sys.ibm.pc.hardware,77,68,738
comp.sys.ibm.pc.hardware,87,79,806
comp.sys.ibm.pc.hardware,161,129,1248
comp.sys.ibm.pc.hardware,85,72,896
comp.sys.ibm.pc.hardware,143,96,1360
comp.sys.ibm.pc.hardware,119,93,1005
comp.sys.ibm.pc.hardware,78,70,754
comp.sys.ibm.pc.hardware,357,262,2911
comp.sys.ibm.pc.hardware,172,95,1523
comp.sys.ibm.pc.hardware,128,112,1013
comp.sys.ibm.pc.hardware,196,157,1482
comp.sys.ibm.pc.hardware,152,120,1270
comp.sys.ibm.pc.hardware,216,176,1910
comp.sys.ibm.pc.hardware,352,225,2480
comp.sys.ibm.pc.hardware,146,124,1227
comp.sys.ibm.pc.hardware,514,330,3263
comp.sys.ibm.pc.hardware,307,232,1996
comp.sys.ibm.pc.hardware,119,99,956
comp.sys.ibm.pc.hardware,189,146,1224
comp.sys.ibm.pc.hardware,85,73,816
comp.sys.ibm.pc.hardware,98,87,949
comp.sys.ibm.pc.hardware,136,111,964
comp.sys.ibm.pc.hardware,150,126,1272
comp.sys.ibm.pc.hardware,160,133,1240
comp.sys.ibm.pc.hardware,656,376,4581
comp.sys.ibm.pc.hardware,87,74,860
comp.sys.ibm.pc.hardware,127,109,997
comp.sys.ibm.pc.hardware,106,88,977
comp.sys.ibm.pc.hardware,55,51,592
comp.sys.ibm.pc.hardware,86,75,704
comp.sys.ibm.pc.hardware,155,122,1273
comp.sys.ibm.pc.hardware,84,72,951
comp.sys.ibm.pc.hardware,105,95,1247
comp.sys.ibm.pc.hardware,256,184,1849
comp.sys.ibm.pc.hardware,149,121,1445
comp.sys.ibm.pc.hardware,218,171,1774
comp.sys.ibm.pc.hardware,154,131,1297
comp.sys.ibm.pc.hardware,127,89,1268
comp.sys.ibm.pc.hardware,115,90,1037
comp.sys.ibm.pc.hardware,146,117,1060
comp.sys.ibm.pc.hardware,213,158,1499
comp.sys.ibm.pc.hardware,43,43,637
comp.sys.ibm.pc.hardware,186,130,1244
comp.sys.ibm.pc.hardware,95,76,705
comp.sys.ibm.pc.hardware,191,154,1332
comp.sys.ibm.pc.hardware,84,81,875
comp.sys.ibm.pc.hardware,129,97,1052
comp.sys.ibm.pc.hardware,172,132,1416
comp.sys.ibm.pc.hardware,274,216,2154
comp.sys.ibm.pc.hardware,101,82,952
comp.sys.ibm.pc.hardware,172,126,1243
comp.sys.ibm.pc.hardware,141,97,1444
comp.sys.ibm.pc.hardware,365,250,2555
comp.sys.ibm.pc.hardware,199,130,1604
comp.sys.ibm.pc.hardware,124,102,1112
comp.sys.ibm.pc.hardware,125,111,1224
comp.sys.ibm.pc.hardware,178,131,1711
comp.sys.ibm.pc.hardware,266,182,1717
comp.sys.ibm.pc.hardware,116,101,1081
comp.sys.ibm.pc.hardware,283,203,1880
comp.sys.ibm.pc.hardware,147,99,1079
comp.sys.ibm.pc.hardware,214,150,1716
comp.sys.ibm.pc.hardware,214,150,1686
comp.sys.ibm.pc.hardware,114,96,1032
comp.sys.ibm.pc.hardware,122,101,1018
comp.sys.ibm.pc.hardware,143,117,1202
comp.sys.ibm.pc.hardware,112,95,1092
comp.sys.ibm.pc.hardware,48,48,657
comp.sys.ibm.pc.hardware,164,136,1296
comp.sys.ibm.pc.hardware,736,419,4963
comp.sys.ibm.pc.hardware,149,110,1211
comp.sys.ibm.pc.hardware,187,158,1485
comp.sys.ibm.pc.hardware,167,134,1452
comp.sys.ibm.pc.hardware,115,91,996
comp.sys.ibm.pc.hardware,114,100,988
comp.sys.ibm.pc.hardware,203,145,1399
comp.sys.ibm.pc.hardware,359,228,2973
comp.sys.ibm.pc.hardware,94,79,896
comp.sys.ibm.pc.hardware,100,81,966
comp.sys.ibm.pc.hardware,152,107,1132
comp.sys.ibm.pc.hardware,203,161,1679
comp.sys.ibm.pc.hardware,191,146,1649
comp.sys.ibm.pc.hardware,190,155,1446
comp.sys.ibm.pc.hardware,107,92,968
comp.sys.ibm.pc.hardware,156,125,1202
comp.sys.ibm.pc.hardware,971,563,5916
comp.sys.ibm.pc.hardware,333,222,2123
comp.sys.ibm.pc.hardware,253,171,1902
comp.sys.ibm.pc.hardware,92,83,832
comp.sys.ibm.pc.hardware,66,54,679
comp.sys.ibm.pc.hardware,66,58,690
comp.sys.ibm.pc.hardware,367,239,2461
comp.sys.ibm.pc.hardware,147,107,1080
comp.sys.ibm.pc.hardware,96,85,1038
comp.sys.ibm.pc.hardware,203,153,1454
comp.sys.ibm.pc.hardware,166,115,1222
comp.sys.ibm.pc.hardware,68,65,705
comp.sys.ibm.pc.hardware,91,68,852
comp.sys.ibm.pc.hardware,294,225,2276
comp.sys.ibm.pc.hardware,268,180,2135
comp.sys.ibm.pc.hardware,154,126,1163
comp.sys.ibm.pc.hardware,169,145,1286
comp.sys.ibm.pc.hardware,81,72,1001
comp.sys.ibm.pc.hardware,120,99,1061
comp.sys.ibm.pc.hardware,74,71,840
comp.sys.ibm.pc.hardware,471,288,3017
comp.sys.ibm.pc.hardware,174,120,1418
comp.sys.ibm.pc.hardware,265,182,1831
comp.sys.ibm.pc.hardware,122,107,1248
comp.sys.ibm.pc.hardware,260,179,1816
comp.sys.ibm.pc.hardware,140,112,1273
comp.sys.ibm.pc.hardware,75,63,768
comp.sys.ibm.pc.hardware,199,147,1495
comp.sys.ibm.pc.hardware,624,302,3535
comp.sys.ibm.pc.hardware,186,146,1402
comp.sys.ibm.pc.hardware,358,220,2533
comp.sys.ibm.pc.hardware,100,95,911
comp.sys.ibm.pc.hardware,121,97,1062
comp.sys.ibm.pc.hardware,113,98,1070
comp.sys.ibm.pc.hardware,59,56,878
comp.sys.ibm.pc.hardware,299,212,2271
comp.sys.ibm.pc.hardware,161,121,1288
comp.sys.ibm.pc.hardware,162,120,1633
comp.sys.ibm.pc.hardware,92,74,854
comp.sys.ibm.pc.hardware,52,51,651
comp.sys.ibm.pc.hardware,67,60,852
comp.sys.ibm.pc.hardware,216,174,1683
comp.sys.ibm.pc.hardware,76,73,838
comp.sys.ibm.pc.hardware,233,151,1643
comp.sys.ibm.pc.hardware,143,114,1289
comp.sys.ibm.pc.hardware,58,53,712
comp.sys.ibm.pc.hardware,56,49,539
comp.sys.ibm.pc.hardware,53,45,521
comp.sys.ibm.pc.hardware,3766,1384,26822
comp.sys.ibm.pc.hardware,66,61,684
comp.sys.ibm.pc.hardware,248,184,1704
comp.sys.ibm.pc.hardware,229,159,1650
comp.sys.ibm.pc.hardware,139,113,1117
comp.sys.ibm.pc.hardware,315,231,2332
comp.sys.ibm.pc.hardware,124,106,1104
comp.sys.ibm.pc.hardware,55,50,722
comp.sys.ibm.pc.hardware,284,188,1916
comp.sys.ibm.pc.hardware,137,112,1165
comp.sys.ibm.pc.hardware,146,118,1328
comp.sys.ibm.pc.hardware,203,162,1508
comp.sys.ibm.pc.hardware,189,148,1679
comp.sys.ibm.pc.hardware,557,310,3480
comp.sys.ibm.pc.hardware,105,90,855
comp.sys.ibm.pc.hardware,154,130,1225
comp.sys.ibm.pc.hardware,189,146,1878
comp.sys.ibm.pc.hardware,116,92,947
comp.sys.ibm.pc.hardware,127,103,952
comp.sys.ibm.pc.hardware,175,132,1266
comp.sys.ibm.pc.hardware,184,141,1801
comp.sys.ibm.pc.hardware,205,134,1387
comp.sys.ibm.pc.hardware,193,151,1436
comp.sys.ibm.pc.hardware,92,81,872
comp.sys.ibm.pc.hardware,132,102,967
comp.sys.ibm.pc.hardware,165,129,1414
comp.sys.ibm.pc.hardware,105,87,930
comp.sys.ibm.pc.hardware,193,141,1510
comp.sys.ibm.pc.hardware,112,88,892
comp.sys.ibm.pc.hardware,78,72,822
comp.sys.ibm.pc.hardware,128,103,1059
comp.sys.ibm.pc.hardware,139,108,1122
comp.sys.ibm.pc.hardware,82,71,714
comp.sys.ibm.pc.hardware,240,167,1670
comp.sys.ibm.pc.hardware,303,206,2193
comp.sys.ibm.pc.hardware,240,175,1644
comp.sys.ibm.pc.hardware,190,146,1481
comp.sys.ibm.pc.hardware,605,356,3585
comp.sys.ibm.pc.hardware,87,78,859
comp.sys.ibm.pc.hardware,479,305,2989
comp.sys.ibm.pc.hardware,323,220,2161
comp.sys.ibm.pc.hardware,177,153,1427
comp.sys.ibm.pc.hardware,274,181,1907
comp.sys.ibm.pc.hardware,153,127,1300
comp.sys.ibm.pc.hardware,179,140,1520
comp.sys.ibm.pc.hardware,142,111,1139
comp.sys.ibm.pc.hardware,217,160,1492
comp.sys.ibm.pc.hardware,286,212,1985
comp.sys.ibm.pc.hardware,258,174,1870
comp.sys.ibm.pc.hardware,411,251,2464
comp.sys.ibm.pc.hardware,166,140,1350
comp.sys.ibm.pc.hardware,412,248,2833
comp.sys.ibm.pc.hardware,84,80,860
comp.sys.ibm.pc.hardware,96,83,935
comp.sys.ibm.pc.hardware,136,111,1259
comp.sys.ibm.pc.hardware,287,195,2226
comp.sys.ibm.pc.hardware,153,117,1348
comp.sys.ibm.pc.hardware,126,87,974
comp.sys.ibm.pc.hardware,66,62,633
comp.sys.ibm.pc.hardware,227,161,1543
comp.sys.ibm.pc.hardware,125,99,1130
comp.sys.ibm.pc.hardware,216,153,1970
comp.sys.ibm.pc.hardware,183,113,1233
comp.sys.ibm.pc.hardware,92,77,1144
comp.sys.ibm.pc.hardware,91,86,1088
comp.sys.ibm.pc.hardware,195,156,1598
comp.sys.ibm.pc.hardware,109,85,963
comp.sys.ibm.pc.hardware,84,79,824
comp.sys.ibm.pc.hardware,71,64,751
comp.sys.ibm.pc.hardware,146,114,1112
comp.sys.ibm.pc.hardware,97,88,1030
comp.sys.ibm.pc.hardware,68,59,807
comp.sys.ibm.pc.hardware,119,107,1120
comp.sys.ibm.pc.hardware,325,213,2232
comp.sys.ibm.pc.hardware,136,118,1221
comp.sys.ibm.pc.hardware,106,88,894
comp.sys.ibm.pc.hardware,130,108,947
comp.sys.ibm.pc.hardware,66,63,744
comp.sys.ibm.pc.hardware,266,174,1899
comp.sys.ibm.pc.hardware,198,123,1331
comp.sys.ibm.pc.hardware,1495,607,8514
comp.sys.ibm.pc.hardware,465,277,3092
comp.sys.ibm.pc.hardware,312,207,2056
comp.sys.ibm.pc.hardware,246,176,1684
comp.sys.ibm.pc.hardware,248,186,1800
comp.sys.ibm.pc.hardware,291,199,1939
comp.sys.ibm.pc.hardware,296,203,1938
comp.sys.ibm.pc.hardware,290,205,1878
comp.sys.ibm.pc.hardware,274,198,1880
comp.sys.ibm.pc.hardware,177,141,1229
comp.sys.ibm.pc.hardware,109,93,963
comp.sys.ibm.pc.hardware,219,149,1442
comp.sys.ibm.pc.hardware,575,380,3869
comp.sys.ibm.pc.hardware,227,169,1488
comp.sys.ibm.pc.hardware,74,57,685
comp.sys.ibm.pc.hardware,181,148,1606
comp.sys.ibm.pc.hardware,138,114,1177
comp.sys.ibm.pc.hardware,120,89,1008
comp.sys.ibm.pc.hardware,124,99,1009
comp.sys.ibm.pc.hardware,261,208,2200
comp.sys.ibm.pc.hardware,532,334,3611
comp.sys.ibm.pc.hardware,81,71,809
comp.sys.ibm.pc.hardware,124,92,1009
comp.sys.ibm.pc.hardware,143,117,1115
comp.sys.ibm.pc.hardware,291,196,2017
comp.sys.ibm.pc.hardware,218,161,1593
comp.sys.ibm.pc.hardware,323,216,2335
comp.sys.ibm.pc.hardware,487,250,2981
comp.sys.ibm.pc.hardware,156,122,1231
comp.sys.ibm.pc.hardware,361,222,2345
comp.sys.ibm.pc.hardware,138,116,1388
comp.sys.ibm.pc.hardware,199,155,1571
comp.sys.ibm.pc.hardware,1154,542,8438
comp.sys.ibm.pc.hardware,130,106,1149
comp.sys.ibm.pc.hardware,124,78,1254
comp.sys.ibm.pc.hardware,226,162,1599
comp.sys.ibm.pc.hardware,63,60,767
comp.sys.ibm.pc.hardware,271,199,1902
comp.sys.ibm.pc.hardware,108,93,985
comp.sys.ibm.pc.hardware,210,161,1711
comp.sys.ibm.pc.hardware,126,101,1082
comp.sys.ibm.pc.hardware,143,116,1341
comp.sys.ibm.pc.hardware,181,140,1557
comp.sys.ibm.pc.hardware,332,232,2121
comp.sys.ibm.pc.hardware,254,173,1692
comp.sys.ibm.pc.hardware,219,153,1503
comp.sys.ibm.pc.hardware,744,449,4709
comp.sys.ibm.pc.hardware,331,222,2273
comp.sys.ibm.pc.hardware,500,298,3225
comp.sys.ibm.pc.hardware,66,59,906
comp.sys.ibm.pc.hardware,157,118,1506
comp.sys.ibm.pc.hardware,315,200,2276
comp.sys.ibm.pc.hardware,294,199,2283
comp.sys.ibm.pc.hardware,105,94,991
comp.sys.ibm.pc.hardware,971,495,6457
comp.sys.ibm.pc.hardware,157,134,1491
comp.sys.ibm.pc.hardware,176,125,1456
comp.sys.ibm.pc.hardware,302,210,2301
comp.sys.ibm.pc.hardware,599,355,3719
comp.sys.ibm.pc.hardware,354,227,2218
comp.sys.ibm.pc.hardware,174,141,1780
comp.sys.ibm.pc.hardware,439,249,4124
comp.sys.ibm.pc.hardware,198,143,1558
comp.sys.ibm.pc.hardware,278,202,2272
comp.sys.ibm.pc.hardware,62,59,672
comp.sys.ibm.pc.hardware,238,163,1597
comp.sys.ibm.pc.hardware,119,93,1062
comp.sys.ibm.pc.hardware,458,283,3828
comp.sys.ibm.pc.hardware,390,228,2320
comp.sys.ibm.pc.hardware,59,54,499
comp.sys.ibm.pc.hardware,151,107,1402
comp.sys.ibm.pc.hardware,119,90,961
comp.sys.ibm.pc.hardware,118,106,1037
comp.sys.ibm.pc.hardware,278,196,2194
comp.sys.ibm.pc.hardware,153,128,1213
comp.sys.ibm.pc.hardware,168,143,1331
comp.sys.ibm.pc.hardware,195,149,1584
comp.sys.ibm.pc.hardware,103,85,824
comp.sys.ibm.pc.hardware,188,144,1584
comp.sys.ibm.pc.hardware,153,122,1233
comp.sys.ibm.pc.hardware,120,106,1175
comp.sys.ibm.pc.hardware,167,136,1432
comp.sys.ibm.pc.hardware,500,266,3013
comp.sys.ibm.pc.hardware,135,114,1239
comp.sys.ibm.pc.hardware,168,132,1201
comp.sys.ibm.pc.hardware,112,96,942
comp.sys.ibm.pc.hardware,130,110,1038
comp.sys.ibm.pc.hardware,191,155,1430
comp.sys.ibm.pc.hardware,114,94,1016
comp.sys.ibm.pc.hardware,108,95,950
comp.sys.ibm.pc.hardware,82,80,840
comp.sys.ibm.pc.hardware,117,98,971
comp.sys.ibm.pc.hardware,60,56,672
comp.sys.ibm.pc.hardware,113,98,1053
comp.sys.ibm.pc.hardware,134,108,1100
comp.sys.ibm.pc.hardware,323,238,2161
comp.sys.ibm.pc.hardware,191,139,1296
comp.sys.ibm.pc.hardware,155,122,1319
comp.sys.ibm.pc.hardware,196,146,1792
comp.sys.ibm.pc.hardware,114,100,1311
comp.sys.ibm.pc.hardware,334,229,2430
comp.sys.ibm.pc.hardware,496,284,3236
comp.sys.ibm.pc.hardware,487,324,3408
comp.sys.ibm.pc.hardware,142,120,1123
comp.sys.ibm.pc.hardware,273,196,1910
comp.sys.ibm.pc.hardware,236,187,1936
comp.sys.ibm.pc.hardware,85,79,798
comp.sys.ibm.pc.hardware,142,118,1072
comp.sys.ibm.pc.hardware,176,134,1186
comp.sys.ibm.pc.hardware,312,216,2568
comp.sys.ibm.pc.hardware,127,112,968
comp.sys.ibm.pc.hardware,423,226,2725
comp.sys.ibm.pc.hardware,106,86,910
comp.sys.ibm.pc.hardware,155,131,1323
comp.sys.ibm.pc.hardware,436,281,2933
comp.sys.ibm.pc.hardware,412,271,2704
comp.sys.ibm.pc.hardware,296,215,2411
comp.sys.ibm.pc.hardware,261,224,1914
comp.sys.ibm.pc.hardware,181,146,1452
comp.sys.ibm.pc.hardware,140,107,1240
comp.sys.ibm.pc.hardware,172,122,1161
comp.sys.ibm.pc.hardware,71,67,929
comp.sys.ibm.pc.hardware,439,291,3159
comp.sys.ibm.pc.hardware,147,116,1183
comp.sys.ibm.pc.hardware,64,56,668
comp.sys.ibm.pc.hardware,155,125,1421
comp.sys.ibm.pc.hardware,168,130,1101
comp.sys.ibm.pc.hardware,85,75,709
comp.sys.ibm.pc.hardware,130,111,1136
comp.sys.ibm.pc.hardware,201,143,1444
comp.sys.ibm.pc.hardware,916,471,5888
comp.sys.ibm.pc.hardware,108,90,921
comp.sys.ibm.pc.hardware,96,81,882
comp.sys.ibm.pc.hardware,444,288,3033
comp.sys.ibm.pc.hardware,123,109,1196
comp.sys.ibm.pc.hardware,212,162,1389
comp.sys.ibm.pc.hardware,60,55,564
comp.sys.ibm.pc.hardware,172,136,1369
comp.sys.ibm.pc.hardware,177,140,1435
comp.sys.ibm.pc.hardware,208,168,1576
comp.sys.ibm.pc.hardware,80,60,785
comp.sys.ibm.pc.hardware,100,72,796
comp.sys.ibm.pc.hardware,115,97,957
comp.sys.ibm.pc.hardware,177,132,1340
comp.sys.ibm.pc.hardware,360,269,2955
comp.sys.ibm.pc.hardware,59,54,659
comp.sys.ibm.pc.hardware,120,95,1036
comp.sys.ibm.pc.hardware,244,184,1745
comp.sys.ibm.pc.hardware,124,105,1140
comp.sys.ibm.pc.hardware,88,80,838
comp.sys.ibm.pc.hardware,114,95,843
comp.sys.ibm.pc.hardware,267,176,1882
comp.sys.ibm.pc.hardware,80,67,776
comp.sys.ibm.pc.hardware,95,89,944
comp.sys.ibm.pc.hardware,361,208,2472
comp.sys.ibm.pc.hardware,265,156,2046
comp.sys.ibm.pc.hardware,321,211,1948
comp.sys.ibm.pc.hardware,83,80,872
comp.sys.ibm.pc.hardware,79,73,658
comp.sys.ibm.pc.hardware,168,118,1127
comp.sys.ibm.pc.hardware,121,111,1051
comp.sys.ibm.pc.hardware,231,171,2271
comp.sys.ibm.pc.hardware,351,248,2495
comp.sys.ibm.pc.hardware,431,267,2883
comp.sys.ibm.pc.hardware,61,59,667
comp.sys.ibm.pc.hardware,143,120,1046
comp.sys.ibm.pc.hardware,98,83,761
comp.sys.ibm.pc.hardware,74,71,758
comp.sys.ibm.pc.hardware,97,83,789
comp.sys.ibm.pc.hardware,142,124,1434
comp.sys.ibm.pc.hardware,302,222,4076
comp.sys.ibm.pc.hardware,345,212,2212
comp.sys.ibm.pc.hardware,200,150,1538
comp.sys.ibm.pc.hardware,102,87,948
comp.sys.ibm.pc.hardware,181,141,1255
comp.sys.ibm.pc.hardware,119,99,1216
comp.sys.ibm.pc.hardware,356,254,2364
comp.sys.ibm.pc.hardware,321,208,2288
comp.sys.ibm.pc.hardware,79,68,1043
comp.sys.ibm.pc.hardware,75,64,746
comp.sys.ibm.pc.hardware,75,69,732
comp.sys.ibm.pc.hardware,199,139,1436
comp.sys.ibm.pc.hardware,108,85,1124
comp.sys.ibm.pc.hardware,280,195,1749
comp.sys.ibm.pc.hardware,84,73,769
comp.sys.ibm.pc.hardware,54,51,576
comp.sys.ibm.pc.hardware,259,165,2201
comp.sys.ibm.pc.hardware,347,236,2236
comp.sys.ibm.pc.hardware,344,239,2221
comp.sys.ibm.pc.hardware,106,95,1356
comp.sys.ibm.pc.hardware,284,161,1704
comp.sys.ibm.pc.hardware,128,110,1179
comp.sys.ibm.pc.hardware,369,267,2583
comp.sys.ibm.pc.hardware,164,123,1178
comp.sys.ibm.pc.hardware,214,144,1389
comp.sys.ibm.pc.hardware,135,112,1026
comp.sys.ibm.pc.hardware,256,186,2014
comp.sys.ibm.pc.hardware,167,137,1340
comp.sys.ibm.pc.hardware,187,134,1257
comp.sys.ibm.pc.hardware,59,58,569
comp.sys.ibm.pc.hardware,216,172,1776
comp.sys.ibm.pc.hardware,175,133,1462
comp.sys.ibm.pc.hardware,107,94,1334
comp.sys.ibm.pc.hardware,174,147,1267
comp.sys.ibm.pc.hardware,232,174,1651
comp.sys.ibm.pc.hardware,116,104,1287
comp.sys.ibm.pc.hardware,152,128,1562
comp.sys.ibm.pc.hardware,64,62,812
comp.sys.ibm.pc.hardware,165,134,1422
comp.sys.ibm.pc.hardware,191,150,1602
comp.sys.ibm.pc.hardware,285,189,2085
comp.sys.ibm.pc.hardware,253,175,1823
comp.sys.ibm.pc.hardware,112,98,1117
comp.sys.ibm.pc.hardware,221,177,1778
comp.sys.ibm.pc.hardware,89,72,847
comp.sys.ibm.pc.hardware,180,145,1389
comp.sys.ibm.pc.hardware,193,154,1427
comp.sys.ibm.pc.hardware,106,85,1021
comp.sys.ibm.pc.hardware,243,183,1799
comp.sys.ibm.pc.hardware,210,164,1641
comp.sys.ibm.pc.hardware,102,86,1052
comp.sys.ibm.pc.hardware,219,160,1622
comp.sys.ibm.pc.hardware,76,64,762
comp.sys.ibm.pc.hardware,207,155,1522
comp.sys.ibm.pc.hardware,70,67,662
comp.sys.ibm.pc.hardware,161,129,1522
comp.sys.ibm.pc.hardware,212,162,1741
comp.sys.ibm.pc.hardware,235,149,1539
comp.sys.ibm.pc.hardware,147,125,1429
comp.sys.ibm.pc.hardware,146,120,1467
comp.sys.ibm.pc.hardware,187,133,1321
comp.sys.ibm.pc.hardware,205,156,1296
comp.sys.ibm.pc.hardware,298,197,2036
comp.sys.ibm.pc.hardware,92,80,967
comp.sys.ibm.pc.hardware,208,150,1768
comp.sys.ibm.pc.hardware,342,231,2371
comp.sys.ibm.pc.hardware,88,83,908
comp.sys.ibm.pc.hardware,188,147,1332
comp.sys.ibm.pc.hardware,179,148,1396
comp.sys.ibm.pc.hardware,183,146,1529
comp.sys.ibm.pc.hardware,226,183,2068
comp.sys.ibm.pc.hardware,469,294,3017
comp.sys.ibm.pc.hardware,80,74,711
comp.sys.ibm.pc.hardware,73,68,748
comp.sys.ibm.pc.hardware,290,200,2140
comp.sys.ibm.pc.hardware,216,159,1563
comp.sys.ibm.pc.hardware,172,137,1523
comp.sys.ibm.pc.hardware,72,69,696
comp.sys.ibm.pc.hardware,130,105,968
comp.sys.ibm.pc.hardware,302,223,2256
comp.sys.ibm.pc.hardware,359,239,2489
comp.sys.ibm.pc.hardware,464,339,3289
comp.sys.ibm.pc.hardware,315,204,2342
comp.sys.ibm.pc.hardware,180,140,1321
comp.sys.ibm.pc.hardware,355,222,2318
comp.sys.ibm.pc.hardware,183,140,1487
comp.sys.ibm.pc.hardware,302,219,2303
comp.sys.ibm.pc.hardware,96,83,984
comp.sys.ibm.pc.hardware,80,68,859
comp.sys.ibm.pc.hardware,98,86,868
comp.sys.ibm.pc.hardware,236,173,1609
comp.sys.ibm.pc.hardware,392,268,2542
comp.sys.ibm.pc.hardware,358,247,2262
comp.sys.ibm.pc.hardware,166,141,1193
comp.sys.ibm.pc.hardware,107,90,1041
comp.sys.ibm.pc.hardware,131,112,1278
comp.sys.ibm.pc.hardware,70,63,727
comp.sys.ibm.pc.hardware,68,63,755
comp.sys.ibm.pc.hardware,281,196,1757
comp.sys.ibm.pc.hardware,163,131,1324
comp.sys.ibm.pc.hardware,89,77,809
comp.sys.ibm.pc.hardware,161,126,1222
comp.sys.ibm.pc.hardware,88,84,791
comp.sys.ibm.pc.hardware,158,123,1154
comp.sys.ibm.pc.hardware,262,201,2022
comp.sys.ibm.pc.hardware,223,160,1751
comp.sys.ibm.pc.hardware,158,128,1170
comp.sys.ibm.pc.hardware,296,198,1865
comp.sys.ibm.pc.hardware,220,156,1610
comp.sys.ibm.pc.hardware,566,354,3690
comp.sys.ibm.pc.hardware,77,70,858
comp.sys.ibm.pc.hardware,131,111,1282
comp.sys.ibm.pc.hardware,98,81,1024
comp.sys.ibm.pc.hardware,181,136,1180
comp.sys.ibm.pc.hardware,229,166,2080
comp.sys.ibm.pc.hardware,150,123,1606
comp.sys.ibm.pc.hardware,141,109,1141
comp.sys.ibm.pc.hardware,146,117,1379
comp.sys.ibm.pc.hardware,214,159,1855
comp.sys.ibm.pc.hardware,106,88,1045
comp.sys.ibm.pc.hardware,93,83,900
comp.sys.ibm.pc.hardware,96,85,780
comp.sys.ibm.pc.hardware,587,311,5746
comp.sys.ibm.pc.hardware,247,192,1957
comp.sys.ibm.pc.hardware,514,288,3186
comp.sys.ibm.pc.hardware,318,204,2188
comp.sys.ibm.pc.hardware,209,150,1593
comp.sys.ibm.pc.hardware,199,138,1478
comp.sys.ibm.pc.hardware,56,52,661
comp.sys.ibm.pc.hardware,226,168,2018
comp.sys.ibm.pc.hardware,279,196,2143
comp.sys.ibm.pc.hardware,240,161,1793
comp.sys.ibm.pc.hardware,70,64,696
comp.sys.ibm.pc.hardware,540,319,3531
comp.sys.ibm.pc.hardware,75,60,904
comp.sys.ibm.pc.hardware,151,138,1255
comp.sys.ibm.pc.hardware,159,118,1209
comp.sys.ibm.pc.hardware,172,121,1244
comp.sys.ibm.pc.hardware,187,142,1422
comp.sys.ibm.pc.hardware,89,75,930
comp.sys.ibm.pc.hardware,81,77,779
comp.sys.ibm.pc.hardware,90,80,795
comp.sys.ibm.pc.hardware,266,169,2076
comp.sys.ibm.pc.hardware,258,196,2142
comp.sys.ibm.pc.hardware,295,207,2071
comp.sys.ibm.pc.hardware,169,146,1518
comp.sys.ibm.pc.hardware,139,121,1318
comp.sys.ibm.pc.hardware,188,150,1306
comp.sys.ibm.pc.hardware,240,169,1569
comp.sys.ibm.pc.hardware,138,123,1196
comp.sys.ibm.pc.hardware,121,105,985
comp.sys.ibm.pc.hardware,121,92,1079
comp.sys.ibm.pc.hardware,149,115,1142
comp.sys.ibm.pc.hardware,301,225,2172
comp.sys.ibm.pc.hardware,83,74,912
comp.sys.ibm.pc.hardware,237,186,1915
comp.sys.ibm.pc.hardware,114,94,1060
comp.sys.ibm.pc.hardware,159,120,1601
comp.sys.ibm.pc.hardware,143,122,1240
comp.sys.ibm.pc.hardware,297,195,2043
comp.sys.ibm.pc.hardware,91,77,916
comp.sys.ibm.pc.hardware,119,99,1020
comp.sys.ibm.pc.hardware,173,133,1220
comp.sys.ibm.pc.hardware,193,145,1526
comp.sys.ibm.pc.hardware,66,61,809
comp.sys.ibm.pc.hardware,139,119,1076
comp.sys.ibm.pc.hardware,199,147,1518
comp.sys.ibm.pc.hardware,123,108,1033
comp.sys.mac.hardware,291,210,2255
comp.sys.mac.hardware,150,119,1267
comp.sys.mac.hardware,148,125,1217
comp.sys.mac.hardware,168,134,1339
comp.sys.mac.hardware,175,123,1235
comp.sys.mac.hardware,94,84,855
comp.sys.mac.hardware,123,118,1409
comp.sys.mac.hardware,129,113,1104
comp.sys.mac.hardware,142,121,1208
comp.sys.mac.hardware,54,52,580
comp.sys.mac.hardware,186,154,1907
comp.sys.mac.hardware,156,131,1453
comp.sys.mac.hardware,106,83,1024
comp.sys.mac.hardware,150,122,1180
comp.sys.mac.hardware,117,100,1137
comp.sys.mac.hardware,315,204,2252
comp.sys.mac.hardware,79,71,1045
comp.sys.mac.hardware,72,68,763
comp.sys.mac.hardware,302,215,2311
